,tweet_id,name,type,rating_numerator,rating_denominator,rating
1960,673363615379013632,None,pupper,11,10,1.1
1961,673359818736984064,Steve,None,8,10,0.8
1962,673355879178194945,Koda,None,11,10,1.1
1963,673352124999274496,None,None,12,10,1.2
1964,673350198937153538,Bella,None,9,10,0.9
1965,673345638550134785,Gerald,None,7,10,0.7
1966,673343217010679808,None,None,11,10,1.1
1967,673342308415348736,Django,pupper,10,10,1.0
1968,673320132811366400,Frankie,None,11,10,1.1
1969,673317986296586240,None,None,10,10,1.0
1970,673295268553605120,Eve,pupper,8,10,0.8
1971,673270968295534593,Mac,None,11,10,1.1
1972,673240798075449344,None,None,6,10,0.6
1973,673213039743795200,Dexter,None,10,10,1.0
1974,673148804208660480,Fletcher,pupper,8,10,0.8
1975,672997845381865473,Kenzie,None,12,10,1.2
1976,672995267319328768,Pumpkin,None,8,10,0.8
1977,672988786805112832,Schnozz,pupper,10,10,1.0
1978,672984142909456390,None,None,9,10,0.9
1979,672980819271634944,None,None,5,10,0.5
1980,672975131468300288,Chuckles,pupper,10,10,1.0
1981,672970152493887488,Chet,pupper,7,10,0.7
1982,672968025906282496,Gustaf,None,11,10,1.1
1983,672964561327235073,Terry,None,10,10,1.0
1984,672902681409806336,Jimison,None,9,10,0.9
1985,672898206762672129,Cheryl,pupper,11,10,1.1
1986,672884426393653248,None,None,6,10,0.6
1987,672877615439593473,Oscar,None,8,10,0.8
1988,672834301050937345,Ed,None,10,10,1.0
1989,672828477930868736,Jerry,None,9,10,0.9
1990,672640509974827008,Leonidas,None,9,10,0.9
1991,672622327801233409,None,pupper,12,10,1.2
1992,672614745925664768,Norman,pupper,6,10,0.6
1993,672609152938721280,Caryl,None,9,10,0.9
1994,672604026190569472,a,None,11,10,1.1
1995,672594978741354496,Scott,pupper,9,10,0.9
1996,672591762242805761,Taz,None,10,10,1.0
1997,672591271085670400,None,None,8,10,0.8
1998,672538107540070400,Darby,None,7,10,0.7
1999,672523490734551040,None,None,10,10,1.0
2000,672488522314567680,Jackie,None,10,10,1.0
2001,672482722825261057,light,None,10,10,1.0
2002,672481316919734272,Jazz,pupper,12,10,1.2
2003,672475084225949696,Buddy,None,8,10,0.8
2004,672466075045466113,Franq,None,12,10,1.2
2005,672272411274932228,Pippin,None,11,10,1.1
2006,672267570918129665,None,None,10,10,1.0
2007,672264251789176834,Kreg,None,10,10,1.0
2008,672256522047614977,None,None,8,10,0.8
2009,672254177670729728,Rolf,pupper,11,10,1.1
2010,672248013293752320,None,None,10,10,1.0
2011,672245253877968896,Snickers,None,12,10,1.2
2012,672239279297454080,Ridley,None,7,10,0.7
2013,672231046314901505,None,None,5,10,0.5
2014,672222792075620352,Cal,None,9,10,0.9
2015,672205392827572224,Opal,pupper,9,10,0.9
2016,672169685991993344,Bradley,None,10,10,1.0
2017,672160042234327040,Bubba,pupper,8,10,0.8
2018,672139350159835138,None,None,12,10,1.2
2019,672125275208069120,just,None,11,10,1.1
2020,672095186491711488,Tuco,None,9,10,0.9
2021,672082170312290304,Patch,None,11,10,1.1
2022,672068090318987265,Gizmo,None,7,10,0.7
2023,671896809300709376,Lola,None,10,10,1.0
2024,671891728106971137,Mojo,None,11,10,1.1
2025,671882082306625538,Batdog,None,11,10,1.1
2026,671879137494245376,Brad,None,5,10,0.5
2027,671874878652489728,Mia,None,10,10,1.0
2028,671866342182637568,Dylan,None,10,10,1.0
2029,671855973984772097,None,None,8,10,0.8
2030,671789708968640512,space,None,13,10,1.3
2031,671768281401958400,None,None,10,10,1.0
2032,671763349865160704,Mark,None,9,10,0.9
2033,671744970634719232,None,None,6,10,0.6
2034,671743150407421952,a,None,11,10,1.1
2035,671735591348891648,Oscar,None,11,10,1.1
2036,671729906628341761,None,None,13,10,1.3
2037,671561002136281088,the,None,13,10,1.3
2038,671550332464455680,None,None,1,10,0.1
2039,671547767500775424,Marley,None,10,10,1.0
2040,671544874165002241,None,None,6,10,0.6
2041,671542985629241344,JD,None,10,10,1.0
2042,671538301157904385,Baxter,None,8,10,0.8
2043,671536543010570240,Reginald,None,9,10,0.9
2044,671533943490011136,None,None,6,10,0.6
2045,671528761649688577,Jax,None,10,10,1.0
2046,671520732782923777,Alejandro,None,10,10,1.0
2047,671518598289059840,Scruffers,None,9,10,0.9
2048,671511350426865664,Hammond,None,8,10,0.8
2049,671504605491109889,Charlie,None,11,10,1.1
2050,671497587707535361,Pip,None,11,10,1.1
2051,671488513339211776,Julius,None,8,10,0.8
2052,671486386088865792,Malcolm,None,10,10,1.0
2053,671485057807351808,Penelope,None,11,10,1.1
2054,671390180817915904,None,None,7,10,0.7
2055,671362598324076544,Tanner,None,11,10,1.1
2056,671357843010908160,None,None,9,10,0.9
2057,671355857343524864,Lou,None,10,10,1.0
2058,671347597085433856,Lola,None,9,10,0.9
2059,671186162933985280,Sparky,None,10,10,1.0
2060,671182547775299584,None,None,12,10,1.2
2061,671166507850801152,Herm,None,10,10,1.0
2062,671163268581498880,None,None,8,10,0.8
2063,671159727754231808,Anthony,None,5,10,0.5
2064,671154572044468225,Holly,None,11,10,1.1
2065,671151324042559489,None,None,12,10,1.2
2066,671147085991960577,a,None,9,10,0.9
2067,671141549288370177,None,None,9,10,0.9
2068,671138694582165504,None,None,10,10,1.0
2069,671134062904504320,Clarence,None,8,10,0.8
2070,671122204919246848,None,None,4,10,0.4
2071,671115716440031232,Phred,None,6,10,0.6
2072,671109016219725825,Toby,None,8,10,0.8
2073,670995969505435648,None,None,12,10,1.2
2075,670840546554966016,Colby,None,10,10,1.0
2076,670838202509447168,None,None,4,10,0.4
2077,670833812859932673,Jett,None,7,10,0.7
2078,670832455012716544,Amy,None,10,10,1.0
2079,670826280409919488,None,None,2,10,0.2
2080,670823764196741120,Remington,None,12,10,1.2
2081,670822709593571328,None,None,10,10,1.0
2082,670815497391357952,Sage,None,10,10,1.0
2083,670811965569282048,Maggie,None,10,10,1.0
2084,670807719151067136,Andy,None,11,10,1.1
2085,670804601705242624,Mason,None,10,10,1.0
2086,670803562457407488,None,None,10,10,1.0
2087,670797304698376195,Trigger,None,11,10,1.1
2088,670792680469889025,Antony,None,7,10,0.7
2089,670789397210615808,None,None,9,10,0.9
2090,670786190031921152,Creg,None,8,10,0.8
2091,670783437142401025,None,None,1,10,0.1
2092,670782429121134593,None,None,5,10,0.5
2093,670780561024270336,Traviss,None,7,10,0.7
2094,670778058496974848,None,None,10,10,1.0
2095,670764103623966721,Vincent,None,10,10,1.0
2096,670755717859713024,Gin,None,9,10,0.9
2097,670733412878163972,Jerry,None,8,10,0.8
2098,670727704916926465,Jeffrie,None,10,10,1.0
2099,670717338665226240,None,None,12,10,1.2
2100,670704688707301377,Danny,None,6,10,0.6
2101,670691627984359425,Ester,None,8,10,0.8
2102,670679630144274432,Pluto,None,8,10,0.8
2103,670676092097810432,Bloo,None,8,10,0.8
2104,670668383499735048,Phineas,None,10,10,1.0
2105,670474236058800128,None,None,10,10,1.0
2106,670468609693655041,Edd,None,10,10,1.0
2107,670465786746662913,None,None,7,10,0.7
2108,670452855871037440,None,None,11,10,1.1
2109,670449342516494336,None,None,5,10,0.5
2110,670444955656130560,Paull,None,10,10,1.0
2111,670442337873600512,Koda,None,11,10,1.1
2112,670435821946826752,None,None,10,10,1.0
2113,670434127938719744,Hank,None,11,10,1.1
2114,670433248821026816,Sam,None,10,10,1.0
2115,670428280563085312,Willy,None,11,10,1.1
2116,670427002554466305,a,None,9,10,0.9
2117,670421925039075328,Herb,None,12,10,1.2
2118,670420569653809152,Damon,None,10,10,1.0
2119,670417414769758208,None,None,6,10,0.6
2120,670411370698022913,Scooter,None,12,10,1.2
2121,670408998013820928,Peanut,None,10,10,1.0
2122,670403879788544000,Nigel,None,10,10,1.0
2123,670385711116361728,Larry,None,8,10,0.8
2124,670374371102445568,Daisy,None,12,10,1.2
2125,670361874861563904,a,None,9,10,0.9
2126,670338931251150849,Butters,None,10,10,1.0
2127,670319130621435904,None,None,11,10,1.1
2128,670303360680108032,a,None,9,10,0.9
2129,670290420111441920,Sandra,None,11,10,1.1
2130,670093938074779648,Wally,None,9,10,0.9
2131,670086499208155136,None,None,10,10,1.0
2132,670079681849372674,Fabio,None,10,10,1.0
2133,670073503555706880,Winston,None,10,10,1.0
2134,670069087419133954,Randall,None,5,10,0.5
2135,670061506722140161,Liam,None,11,10,1.1
2136,670055038660800512,Tommy,None,3,10,0.3
2137,670046952931721218,Ben,None,11,10,1.1
2138,670040295598354432,None,None,10,10,1.0
2139,670037189829525505,None,None,5,10,0.5
2140,670003130994700288,Raphael,None,10,10,1.0
2141,669993076832759809,Zoey,None,9,10,0.9
2142,669972011175813120,None,None,10,10,1.0
2143,669970042633789440,Julio,None,10,10,1.0
2144,669942763794931712,Andru,None,11,10,1.1
2145,669926384437997569,None,None,12,10,1.2
2146,669923323644657664,a,None,10,10,1.0
2147,669753178989142016,Chester,None,10,10,1.0
2148,669749430875258880,Clarence,None,8,10,0.8
2149,669684865554620416,None,None,11,10,1.1
2150,669683899023405056,Kloey,None,10,10,1.0
2151,669682095984410625,Louie,None,9,10,0.9
2152,669680153564442624,Shawwn,None,8,10,0.8
2153,669661792646373376,a,None,5,10,0.5
2154,669625907762618368,Penny,None,12,10,1.2
2155,669603084620980224,None,None,10,10,1.0
2156,669597912108789760,Skye,None,10,10,1.0
2157,669583744538451968,None,None,6,10,0.6
2158,669573570759163904,Linda,None,10,10,1.0
2159,669571471778410496,Keith,None,7,10,0.7
2160,669567591774625800,Kollin,None,9,10,0.9
2161,669564461267722241,a,None,10,10,1.0
2162,669393256313184256,Ronduh,None,10,10,1.0
2163,669375718304980992,Billl,None,6,10,0.6
2164,669371483794317312,Oliviér,None,10,10,1.0
2165,669367896104181761,Chip,None,10,10,1.0
2166,669363888236994561,None,None,10,10,1.0
2167,669359674819481600,Saydee,None,11,10,1.1
2168,669354382627049472,Dug,None,8,10,0.8
2169,669353438988365824,Tessa,None,10,10,1.0
2170,669351434509529089,Sully,None,10,10,1.0
2171,669328503091937280,Kirk,None,12,10,1.2
2172,669327207240699904,None,None,13,10,1.3
2173,669324657376567296,Ralf,None,11,10,1.1
2174,669216679721873412,Clarq,None,8,10,0.8
2175,669214165781868544,Jaspers,None,10,10,1.0
2176,669203728096960512,Samsom,None,9,10,0.9
2177,669037058363662336,None,None,10,10,1.0
2178,669015743032369152,None,None,10,10,1.0
2179,669006782128353280,Tucker,None,12,10,1.2
2180,669000397445533696,Terrance,None,11,10,1.1
2181,668994913074286592,None,None,5,10,0.5
2182,668992363537309700,Harrison,None,8,10,0.8
2183,668989615043424256,Bernie,None,3,10,0.3
2184,668988183816871936,None,None,7,10,0.7
2185,668986018524233728,Ruby,None,9,10,0.9
2186,668981893510119424,None,None,4,10,0.4
2187,668979806671884288,Chaz,None,12,10,1.2
2188,668975677807423489,Jeremy,None,11,10,1.1
2189,668967877119254528,None,None,12,10,1.2
2190,668960084974809088,Jaycob,None,10,10,1.0
2191,668955713004314625,a,None,10,10,1.0
2192,668932921458302977,Herald,None,9,10,0.9
2193,668902994700836864,Lambeau,None,11,10,1.1
2194,668892474547511297,Ruffles,None,11,10,1.1
2195,668872652652679168,Amélie,None,11,10,1.1
2196,668852170888998912,Bobb,None,11,10,1.1
2197,668826086256599040,Banditt,None,10,10,1.0
2198,668815180734689280,a,None,7,10,0.7
2199,668779399630725120,Kevon,None,10,10,1.0
2200,668655139528511488,Winifred,None,11,10,1.1
2201,668645506898350081,None,None,11,10,1.1
2202,668643542311546881,None,None,3,10,0.3
2203,668641109086707712,Hanz,None,10,10,1.0
2204,668636665813057536,an,None,10,10,1.0
2205,668633411083464705,Churlie,None,10,10,1.0
2206,668631377374486528,Zeek,None,5,10,0.5
2207,668627278264475648,Timofy,None,9,10,0.9
2208,668625577880875008,Maks,None,10,10,1.0
2209,668623201287675904,Jomathan,None,10,10,1.0
2210,668620235289837568,Kallie,None,10,10,1.0
2211,668614819948453888,a,None,7,10,0.7
2212,668587383441514497,the,None,13,10,1.3
2213,668567822092664832,Marvin,None,11,10,1.1
2214,668544745690562560,None,None,10,10,1.0
2215,668542336805281792,None,None,10,10,1.0
2216,668537837512433665,Spark,None,8,10,0.8
2217,668528771708952576,Gòrdón,None,12,10,1.2
2218,668507509523615744,a,None,10,10,1.0
2219,668496999348633600,Jo,None,8,10,0.8
2220,668484198282485761,None,None,9,10,0.9
2221,668480044826800133,DayZ,None,11,10,1.1
2222,668466899341221888,a,None,4,10,0.4
2223,668297328638447616,None,None,9,10,0.9
2224,668291999406125056,None,None,10,10,1.0
2225,668286279830867968,Rusty,None,11,10,1.1
2226,668274247790391296,Sophie,None,10,10,1.0
2227,668268907921326080,None,None,10,10,1.0
2228,668256321989451776,Jareld,None,13,10,1.3
2229,668248472370458624,Bisquick,None,8,10,0.8
2230,668237644992782336,Torque,None,10,10,1.0
2231,668226093875376128,None,None,10,10,1.0
2232,668221241640230912,None,None,10,10,1.0
2233,668204964695683073,Ron,None,8,10,0.8
2234,668190681446379520,Skittles,None,12,10,1.2
2235,668171859951755264,a,None,7,10,0.7
2236,668154635664932864,None,None,9,10,0.9
2237,668142349051129856,None,None,2,10,0.2
2238,668113020489474048,Alfie,None,6,10,0.6
2239,667937095915278337,None,None,3,10,0.3
2240,667924896115245057,Jiminy,None,9,10,0.9
2241,667915453470232577,Otis,None,10,10,1.0
2242,667911425562669056,None,None,5,10,0.5
2243,667902449697558528,Cleopatricia,None,9,10,0.9
2244,667886921285246976,Erik,None,11,10,1.1
2245,667885044254572545,Stu,None,10,10,1.0
2246,667878741721415682,Tedrick,None,2,10,0.2
2247,667873844930215936,None,None,10,10,1.0
2248,667866724293877760,Shaggy,None,10,10,1.0
2249,667861340749471744,a,None,9,10,0.9
2250,667832474953625600,None,None,12,10,1.2
2251,667806454573760512,Filup,None,10,10,1.0
2252,667801013445750784,None,None,12,10,1.2
2253,667793409583771648,None,None,8,10,0.8
2254,667782464991965184,None,None,9,10,0.9
2255,667773195014021121,a,None,8,10,0.8
2256,667766675769573376,Calvin,None,9,10,0.9
2257,667728196545200128,Olive,None,11,10,1.1
2258,667724302356258817,None,None,7,10,0.7
2261,667549055577362432,None,None,1,10,0.1
2262,667546741521195010,George,None,9,10,0.9
2263,667544320556335104,Kial,None,10,10,1.0
2264,667538891197542400,a,None,9,10,0.9
2265,667534815156183040,Frank,None,8,10,0.8
2266,667530908589760512,Naphaniel,None,10,10,1.0
2267,667524857454854144,None,None,12,10,1.2
2268,667517642048163840,Dook,None,8,10,0.8
2269,667509364010450944,None,None,12,10,1.2
2270,667502640335572993,Hall,None,11,10,1.1
2271,667495797102141441,Philippe,None,9,10,0.9
2272,667491009379606528,None,None,7,10,0.7
2273,667470559035432960,a,None,11,10,1.1
2274,667455448082227200,Reese,None,7,10,0.7
2275,667453023279554560,Cupcake,None,11,10,1.1
2276,667443425659232256,None,None,6,10,0.6
2277,667437278097252352,None,None,10,10,1.0
2278,667435689202614272,None,None,12,10,1.2
2279,667405339315146752,Biden,None,7,10,0.7
2280,667393430834667520,Fwed,None,8,10,0.8
2281,667369227918143488,None,None,10,10,1.0
2282,667211855547486208,Genevieve,None,9,10,0.9
2283,667200525029539841,Joshwa,None,11,10,1.1
2284,667192066997374976,None,None,12,10,1.2
2285,667188689915760640,None,None,10,10,1.0
2286,667182792070062081,Timison,None,10,10,1.0
2287,667177989038297088,a,None,8,10,0.8
2288,667176164155375616,None,None,4,10,0.4
2289,667174963120574464,Clarence,None,9,10,0.9
2290,667171260800061440,Kenneth,None,10,10,1.0
2291,667165590075940865,Churlie,None,10,10,1.0
2292,667160273090932737,Bradlay,None,11,10,1.1
2293,667152164079423490,Pipsy,None,12,10,1.2
2294,667138269671505920,None,None,10,10,1.0
2295,667119796878725120,Gabe,None,10,10,1.0
2296,667090893657276420,Clybe,None,7,10,0.7
2297,667073648344346624,Dave,None,10,10,1.0
2298,667070482143944705,None,None,10,10,1.0
2299,667065535570550784,None,None,8,10,0.8
2300,667062181243039745,Keet,None,10,10,1.0
2301,667044094246576128,None,None,12,10,1.2
2302,667012601033924608,Klevin,None,9,10,0.9
2303,666996132027977728,Carll,None,10,10,1.0
2304,666983947667116034,a,None,11,10,1.1
2305,666837028449972224,None,None,3,10,0.3
2306,666835007768551424,None,None,10,10,1.0
2307,666826780179869698,None,None,12,10,1.2
2308,666817836334096384,Jeph,None,9,10,0.9
2309,666804364988780544,Jockson,None,8,10,0.8
2310,666786068205871104,None,None,2,10,0.2
2311,666781792255496192,a,None,10,10,1.0
2312,666776908487630848,Josep,None,5,10,0.5
2313,666739327293083650,Lugan,None,10,10,1.0
2314,666701168228331520,a,None,8,10,0.8
2315,666691418707132416,Christoper,None,8,10,0.8
2316,666649482315059201,None,None,4,10,0.4
2317,666644823164719104,Jimothy,None,9,10,0.9
2318,666454714377183233,Kreggory,None,10,10,1.0
2319,666447344410484738,Scout,None,9,10,0.9
2320,666437273139982337,None,None,7,10,0.7
2321,666435652385423360,None,None,10,10,1.0
2322,666430724426358785,None,None,6,10,0.6
2323,666428276349472768,None,None,7,10,0.7
2324,666421158376562688,None,None,12,10,1.2
2325,666418789513326592,Walter,None,10,10,1.0
2326,666411507551481857,quite,None,2,10,0.2
2327,666407126856765440,a,None,7,10,0.7
2328,666396247373291520,None,None,9,10,0.9
2329,666373753744588802,None,None,11,10,1.1
2330,666362758909284353,None,None,6,10,0.6
2331,666353288456101888,None,None,8,10,0.8
2332,666345417576210432,None,None,10,10,1.0
2333,666337882303524864,an,None,9,10,0.9
2334,666293911632134144,a,None,3,10,0.3
2335,666287406224695296,an,None,1,10,0.1
2336,666273097616637952,None,None,11,10,1.1
2337,666268910803644416,None,None,10,10,1.0
2338,666104133288665088,None,None,1,10,0.1
2339,666102155909144576,None,None,11,10,1.1
2340,666099513787052032,None,None,8,10,0.8
2341,666094000022159362,None,None,9,10,0.9
2342,666082916733198337,None,None,6,10,0.6
2343,666073100786774016,None,None,10,10,1.0
2344,666071193221509120,None,None,9,10,0.9
2345,666063827256086533,the,None,10,10,1.0
2346,666058600524156928,the,None,8,10,0.8
2347,666057090499244032,a,None,9,10,0.9
2348,666055525042405380,a,None,10,10,1.0
2349,666051853826850816,an,None,2,10,0.2
2350,666050758794694657,a,None,10,10,1.0
2351,666049248165822465,None,None,5,10,0.5
2352,666044226329800704,a,None,6,10,0.6
2353,666033412701032449,a,None,9,10,0.9
2354,666029285002620928,a,None,7,10,0.7
2355,666020888022790149,None,None,8,10,0.8
